"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"142022";"1581350500006202200014";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"DESPESAS COM FORNECIMENTO DE MATERIAIS E COMPONENTES DE REPOSIÇÃO.";"12";"20000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"142022";"1581350500006202200013";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUT. PREDITIVA, PREVENTIVA E CORRETIVA, C/ FORNECIMENTO DE PEÇAS,  DAS INFRAESTRUTURAS DE AR CONDICIONADO/REFRIGERAÇÃO, ELÉTRICAS, HIDRÁULICAS E  CIVIL.";"12";"22200,00"
"52121";"Comando do Exército";"160525";"ESCOLA DE FORMACAO COMPLEMENTAR DO EXERCITO";"142022";"0";"Inválido";"Inválido";"1800";"8,90"
"52121";"Comando do Exército";"160525";"ESCOLA DE FORMACAO COMPLEMENTAR DO EXERCITO";"142022";"0";"Inválido";"Inválido";"30";"1300,00"
"26412";"Instituto Federal do Sul de Minas Gerais";"158305";"IFSULDEMINAS - CAMPUS INCONFIDENTES";"142022";"1583050600023202200001";"ADMINISTRACAO / EXECUCAO PROJETO EDUCACIONAL / CONVENIO / ESTAGIO / UNIVERSITARIO / MONITOR";"CONTRATAÇÃO DE FUNDAÇÃO DE APOIO ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA A  GESTÃO DO PLANO DE TRABALHO DAS ATIVIDADES DO CECANE/IFSULDEMINAS 2022/23. DE NTRE AS AÇÕES DEMANDAS, DESTACAM-SE A ABERTURA DE EDITAIS PARA A CONTRATAÇÃO D E BOLSISTAS E AGENTES E COLABORADORES, A REALIZAÇÃO DE PAGAMENTOS, A CONTRATAÇ ÃO DE SERVIÇOS DIVERSOS, AQUISIÇÃO DE MATERIAIS DE CONSUMO, GERENCIAMENTO DOS RECURSOS FINANCEIROS, RECOLHIMENTO DE ENCARGOS, TAXAS E IMPOSTOS E REALIZAÇÃO DE PRESTAÇÃO DE CONTAS PARA A REALIZAÇÃO DAS AÇÕES PREVISTAS NO PLANO DE TRABA LHO 2022/23   PROJETO CECANE IFSULDEMINAS 2022/23";"1";"505693,23"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155912";"HOSPITAL UNIVERSITARIO JULIO BANDEIRA";"142022";"1559120500037202200001";"INSTALACAO E MONTAGEM DE MOBILIARIO HOSPITALAR";"INSTALAÇÃO E MONTAGEM DE MOBILIÁRIO HOSPITALAR";"1";"9000,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170045";"GERENCIA REG.DE ADM.DO ME-RIO GRANDE DO NORTE";"142022";"1700450500005202200001";"PRESTACAO DE SERVICOS DE COPEIRAGEM";"PRESTAÇÃO DE SERVIÇOS DE COPEIRAGEM PARA GRA/RN";"12";"2545,11"
"52121";"Comando do Exército";"160196";"BASE DE ADMINISTRACAO E APOIO CMN";"142022";"1601960500018202200001";"MANUTENCAO / REFORMA PREDIAL";"CONTRATAÇÃO DE SERVIÇO DE APLICAÇÃO DE SINTECO, COM FORNECIMENTO DE MÃO-DE-OBR A, MATERIAL E FERRAMENTAS, PARA PISO DE MADEIRA, ATENDENDO ÀS NECESSIDADES DAS  INSTALAÇÕES DO PRÉDIO HISTÓRICO DO COMANDO MILITAR DO NORTE   QGI, BELÉM/PA";"1";"104160,00"
"52111";"Comando da Aeronáutica";"120006";"GRUPAMENTO DE APOIO DE BRASILIA";"142022";"1200060500041202200001";"CONCESSAO USO - AREA / IMOVEL PUBLICO";"CESSÃO ONEROSA DE USO DE UM ESPAÇO FÍSICO PARA AGÊNCIA BANCÁRIA NO TÉRREO DO E DIFÍCIO SEDE, MEDINDO 312,75 M², E NO TÉRREO DO EDIFÍCIO ANEXO, MEDINDO 8,40 M ², NO COMANDO DA AERONÁUTICA, ESPLANADA DOS MINISTÉRIOS, BLOCO M E TÉRREO DO EDIFÍCIO ANEXO  B.";"12";"42000,71"
"52121";"Comando do Exército";"160176";"COMANDO 1º GRUPAMENTO DE ENGENHARIA";"142022";"1601760200002202200001";"ESTUDOS E PROJETOS DE ESTRUTURAS -  CONCRETO ARMADO";"ELABORAÇÃO DE PROJETO EXECUTIVO DE ESTRUTURA DE OBRA DE ARTE ESPECIAL (OAE), D O TIPO PONTE, EM NÍVEL E EM TANGENTE, A SER CONSTRUÍDA EM CONCRETO ARMADO, COM  COMPRIMENTO DE 40 METROS EM DOIS VÃOS E 13 METROS DE LARGURA, SOBRE O RIACHO DA BARREIRA NA BR-110/PE";"1";"24924,34"
"26231";"Universidade Federal de Alagoas";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"152015";"0";"Inválido";"Inválido";"12";"2565,99"
"52121";"Comando do Exército";"160518";"BASE DE AVIACAO DE TAUBATE";"152021";"1605180707015202100001";"CONSULTA MEDICA - OFTALMOLOGIA";"CONSULTA MÉDICA - OFTALMOLOGIA";"1";"30000,00"
"26405";"Instituto Federal do Ceará";"158322";"CAMPUS ACARAU/IFCE";"152022";"1583220600035202200001";"PRESTACAO DE SERVICOS DE ELETRICISTA";"PRESTAÇÃO DE SERVIÇOS DE ELETRICISTA";"1";"5418,38"
"26405";"Instituto Federal do Ceará";"158965";"CAMPUS ITAPIPOCA/IFCE";"152022";"0";"Inválido";"Inválido";"87";"6570,00"
"52121";"Comando do Exército";"160298";"COMANDO DA 1 REGIAO MILITAR";"152022";"1602980500015202100001";"ARROZ BENEFICIADO";"ARROZ BENEFICIADO, TIPO ARBÓREO, SUBGRUPO POLIDO, CLASSE MÉDIO, QUALIDADE TIPO 1";"260000";"3,56"
"25000";"Ministério da Economia - Unidades com vínculo";"170344";"GERENCIA REG. DE ADMINISTRACAO DO ME - ACRE";"152022";"1703440500003202200001";"PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO";"PRESTAÇÃO DE SERVIÇOS DE APOIO ADMINISTRATIVO ATENDENTE";"1";"3944,73"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"960";"4,26"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"80";"9,96"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"1600";"4,93"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"800";"4,09"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"400";"1,96"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"300";"5,33"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"1400";"6,33"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"320";"6,66"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"480";"4,20"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"400";"1,56"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"480";"4,16"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"320";"5,16"
"26423";"Instituto Federal de Sergipe";"158392";"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"152022";"0";"Inválido";"Inválido";"640";"5,49"
"52121";"Comando do Exército";"160203";"2º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"152022";"1602030700004202200015";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA EM REABILITAÇÃO.";"1";"100000,00"
"26414";"Instituto Federal do Mato Grosso";"158335";"INST.FED.MATO GROSSO/CAMPUS SAO VICENTE";"152022";"0";"Inválido";"Inválido";"36";"3315,73"
"52121";"Comando do Exército";"160423";"HOSPITAL DE GUARNICAO DE SANTIAGO";"152022";"1604230700015202200001";"FISIOTERAPIA / MASSOTERAPIA";"FISIOTERAPIA";"1";"150000,00"
"52121";"Comando do Exército";"160423";"HOSPITAL DE GUARNICAO DE SANTIAGO";"152022";"1604230700015202200002";"FONOAUDIOLOGIA - TERAPIA";"FONOAUDIOLOGIA - TERAPIA";"1";"150000,00"
"61201";"Instituto de Pesquisa Econômica Aplicada";"113601";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"152022";"1136010500006202200001";"PRESTACAO SERVICO COPA / COZINHA";"PRESTAÇÃO SERVIÇO COPA / COZINHA";"1";"638949,04"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155901";"HOSPITAL ESCOLA DA UFPEL";"152022";"1559010600070202200001";"MANUTENCAO / REFORMA PREDIAL";"MANUTENÇÃO / REFORMA PREDIAL";"1";"78234,19"
"26420";"Instituto Federal Farroupilha";"154628";"INST.FEDERAL FARROUPILHA CAMPUS JAGUARI";"152022";"0";"Inválido";"Inválido";"24000";"0,50"
"26420";"Instituto Federal Farroupilha";"154628";"INST.FEDERAL FARROUPILHA CAMPUS JAGUARI";"152022";"0";"Inválido";"Inválido";"240";"5,00"
"26420";"Instituto Federal Farroupilha";"154628";"INST.FEDERAL FARROUPILHA CAMPUS JAGUARI";"152022";"0";"Inválido";"Inválido";"48000";"0,10"
"26420";"Instituto Federal Farroupilha";"154628";"INST.FEDERAL FARROUPILHA CAMPUS JAGUARI";"152022";"0";"Inválido";"Inválido";"60000";"0,30"
"26420";"Instituto Federal Farroupilha";"154628";"INST.FEDERAL FARROUPILHA CAMPUS JAGUARI";"152022";"0";"Inválido";"Inválido";"12";"199,00"
"26420";"Instituto Federal Farroupilha";"154628";"INST.FEDERAL FARROUPILHA CAMPUS JAGUARI";"152022";"0";"Inválido";"Inválido";"24000";"0,20"
"30108";"Departamento de Polícia Federal";"200338";"SUPERINTENDENCIA REGIONAL NO DISTRITO FEDERAL";"152022";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"1";"1282580,70"
"52111";"Comando da Aeronáutica";"120631";"BASE AEREA DE NATAL";"152022";"1206310500022202200001";"COLETA / TRATAMENTO LIXO - HOSPITALAR";"SERVIÇO DE COLETA, TRANSPORTE, TRATAMENTO E DESTINAÇÃO FINAL DOS RESÍDUOS HOSP ITALARES E ODONTOLÓGICOS DOS GRUPOS A, B E E PRODUZIDOS PELO ESQUADRÃO DE SAÚD E DE NATAL (ES-NT).";"1";"48000,00"
"30802";"Departamento de Polícia Rodoviária Federal";"200113";"SUPERINTENDENCIA DA PRF EM PERNAMBUCO";"152022";"0";"Inválido";"Inválido";"1";"550000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200011";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUT. PREDITIVA, PREVENTIVA E CORRETIVA, C/ FORNECIMENTO DE PEÇAS,  DAS INFRAESTRUTURAS DE AR CONDICIONADO/REFRIGERAÇÃO,  ELÉTRICAS, HIDRÁULICAS E CIVIL.";"12";"4100,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200002";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"DESPESAS COM FORNECIMENTO DE MATERIAIS E COMPONENTES DE REPOSIÇÃO.";"12";"10000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200007";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUT. PREDITIVA, PREVENTIVA E CORRETIVA, C/ FORNECIMENTO DE PEÇAS,  DAS INFRAESTRUTURAS DE AR CONDICIONADO/REFRIGERAÇÃO, ELÉTRICAS, HIDRÁULICAS E  CIVIL.";"12";"4500,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200009";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUT. PREDITIVA, PREVENTIVA E CORRETIVA, C/ FORNECIMENTO DE PEÇAS,  DAS INFRAESTRUTURAS DE AR CONDICIONADO/REFRIGERAÇÃO, ELÉTRICAS, HIDRÁULICAS E  CIVIL.";"12";"5000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200010";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"12";"10000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200030";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"DESPESAS COM FORNECIMENTO DE MATERIAIS E COMPONENTES DE REPOSIÇÃO.";"12";"15000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200006";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"DESPESAS COM FORNECIMENTO DE MATERIAIS E COMPONENTES DE REPOSIÇÃO.";"12";"10000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200012";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"DESPESAS COM FORNECIMENTO DE MATERIAIS E COMPONENTES DE REPOSIÇÃO.";"12";"10000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200001";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUTENÇÃO PREDITIVA, PREVENTIVA E CORRETIVA, C/ FORNECIMENTO DE PE ÇAS, DAS INFRAESTRUTURAS DE AR CONDICIONADO/REFRIGERAÇÃO, ELÉTRICAS, HIDRÁULIC AS E CIVIL.";"12";"2900,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200003";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUT. PREDITIVA, PREVENTIVA E CORRETIVA, C/ FORNECIMENTO DE PEÇAS,  DAS INFRAESTRUTURAS DE AR CONDICIONADO/REFRIGERAÇÃO, ELÉTRICAS, HIDRÁULICAS E  CIVIL.";"12";"2900,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200008";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"DESPESAS COM FORNECIMENTO DE MATERIAIS E COMPONENTES DE REPOSIÇÃO.";"12";"10000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200004";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"DESPESAS COM FORNECIMENTO DE MATERIAIS E COMPONENTES DE REPOSIÇÃO.";"12";"10000,00"
"52121";"Comando do Exército";"160002";"COMANDO DE FRONTEIRA ACRE/4 BIS";"152022";"1600020500010202200001";"CONTRATACAO DE PASSAGEM AEREA JUNTO A COMPANHIA CREDENCIADA";"CONTRATAÇÃO DE TÁXI AÉREO PARA TRANSPORTE DE PESSOAS, COM BAGAGEM DE 10KG, POR  TRECHO.  TRECHO 1   RIO BRANCO-AC/SANTA ROSA DO PURUS-AC;  TRECHO 2   SANTA R OSA DO PURUS-AC/RIO BRANCO-AC.";"600";"711,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200029";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUT. PREDITIVA, PREVENTIVA E CORRETIVA, C/ FORNECIMENTO DE PEÇAS,  DAS INFRAESTRUTURAS DE AR CONDICIONADO/REFRIGERAÇÃO, ELÉTRICAS, HIDRÁULICAS E  CIVIL.";"12";"10100,00"
"52121";"Comando do Exército";"160002";"COMANDO DE FRONTEIRA ACRE/4 BIS";"152022";"1600020500010202200002";"PRESTACAO DE SERVICO DE TRANSPORTE PARA SERVIDOR - POR HORA";"CONTRATAÇÃO DE SERVIÇO DE TRANSPORTE AÉREO (HORA VOO), PARA TRANSPORTE DE MATE RIAIS DIVERSOS ATÉ 1.200KG POR VIAGEM, COM VALOR DA CARGA SEGURADA, PARA OS TR ECHOS:  - RIO BRANCO-AC/SANTA ROSA DO PURUS-AC;  - SANTA ROSA DO PURUS-AC/RIO BRANCO-AC.";"72";"11000,00"
"26416";"Instituto Federal do Pará";"158135";"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"152022";"1581350500006202200005";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUT. PREDITIVA, PREVENTIVA E CORRETIVA, C/ FORNECIMENTO DE PEÇAS,  DAS INFRAESTRUTURAS DE AR CONDICIONADO/REFRIGERAÇÃO, ELÉTRICAS, HIDRÁULICAS E  CIVIL.";"12";"4000,00"
"52121";"Comando do Exército";"160146";"COMANDO DA 18 BRIGADA DE INF FRONTEIRA";"152022";"1601460700013202200001";"CONSULTA MEDICA - CARDIOLOGIA / ANGIOLOGIA";"CONSULTAS MÉDICAS ANGIOLÓGICAS EM CONSULTÓRIO; EXAMES DE ECODOPPLER COLORIDO; PROCEDIMENTOS MÉDICOS E CIRÚRGICOS NA ÁREA VASCULAR.";"1";"300000,00"
"52121";"Comando do Exército";"160525";"ESCOLA DE FORMACAO COMPLEMENTAR DO EXERCITO";"152022";"1605250600031202200001";"DOSIMETRIA PESSOAL";"DOSIMETRIA PADRÃO E 2 DOSÍMETROS PESSOAIS PARA LEITURA E REGISTRO DAS DOSES DE  RADIAÇÃO RECEBIDAS POR CADA USUÁRIO MONITORADO E EMISSÃO DOS RELATÓRIOS MENSA IS E ANUAIS DE ACORDO COM AS NORMAS DA COMISSÃO NACIONAL DE ENERGIA, CNEN, DUR ANTE O PERÍODO DE 12 MESES";"4";"55,44"
"52121";"Comando do Exército";"160196";"BASE DE ADMINISTRACAO E APOIO CMN";"152022";"1601960500014202200001";"INSTALACAO / MANUTENCAO VIDRO COMUM - PORTA / JANELA";"CONTRATAÇÃO DE SERVIÇOS PARA INSTALAÇÃO DE ESQUADRIAS DE VIDRO, NO 1º PAVIMENT O ENTRE A ASSESSORIA DE GESTÃO E A 4ª SEÇÃO DO PRÉDIO HISTÓRICO DO COMANDO MIL ITAR DO NORTE, SITUADO NO QUARTEL GERAL INTEGRADO - QGI, RUA JOÃO DIOGO, 458, - CAMPINA, BELÉM-PA";"1";"143908,98"
"52111";"Comando da Aeronáutica";"120014";"BASE AEREA DE FORTALEZA";"152022";"1200140600040202200001";"FARINHA DE MANDIOCA";"FARINHA DE MANDIOCA, GRUPO SECA, SUBGRUPO BRANCA TORRADA, CLASSE FINA, ASPECTO FÍSICO TIPO 1, ACIDEZ BAIXA ACIDEZ";"4000";"4,37"
"52111";"Comando da Aeronáutica";"120629";"GRUPAMENTO DE APOIO DE CANOAS";"152022";"1206290700017202200001";"INSTALACAO / MANUTENCAO - ELEVADORES, ESCADAS ROLANTES,  MONTA - CARGAS / PLATAFORMA / ESCADAS";"CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO (ASSISTÊN CIA TÉCNICA) DE MANUTENÇÃO PREVENTIVA E CORRETIVA, CUMULADA COM A TROCA DE PEÇ AS AVARIADAS OU DESGASTADAS, DE EQUIPAMENTOS DOS ELEVADORES DO PRÉDIO DA INTER NAÇÃO DO HOSPITAL DE AERONÁUTICA DE CANOAS   HACO, PELO PERÍODO DE 12 (DOZE) M ESES.";"12";"1240,70"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200006";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO CEBOLA BRANCA";"200";"6,66"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200016";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO ABÓBORA MORANGA";"80";"4,70"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200019";"OVO";"OVO, ORIGEM GALINHA, GRUPO VERMELHO, CLASSE A, TIPO GRANDE";"100";"8,43"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200011";"CONDIMENTO";"CONDIMENTO, TIPO CEBOLINHA, APRESENTAÇÃO NATURAL";"90";"5,77"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200009";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO PEPINO";"90";"4,76"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200010";"FRUTA";"FRUTA, TIPO LIMÃO TAITI, APRESENTAÇÃO NATURAL";"60";"6,47"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200014";"VERDURA IN NATURA";"VERDURA IN NATURA, TIPO ALFACE LISA";"90";"6,33"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200003";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO BATATA DOCE";"80";"5,68"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200012";"CONDIMENTO";"CONDIMENTO, TIPO COENTRO, APRESENTAÇÃO NATURAL";"80";"5,78"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200001";"POLPA DE FRUTA";"POLPA DE FRUTA, TIPO ACEROLA, APRESENTAÇÃO CONGELADA";"800";"8,32"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200005";"FRUTA";"FRUTA, TIPO BANANA DA TERRA/ BANANA COMPRIDA, APRESENTAÇÃO NATURAL";"90";"6,27"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200015";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO BETERRABA";"50";"5,03"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200017";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO BATATA INGLESA";"90";"7,26"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200008";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO PIMENTÃO AMARELO";"80";"6,96"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200007";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO TOMATE SALADA";"200";"7,37"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200018";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO QUIABO";"50";"6,43"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200002";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO MANDIOCA/ AIPIM";"80";"6,07"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200013";"VERDURA IN NATURA";"VERDURA IN NATURA, TIPO COUVE";"80";"4,16"
"26427";"Instituto Federal da Bahia";"158407";"INST. FED.DA BAHIA/CAMPUS SIMOES FILHO";"152022";"1584070600021202200004";"FRUTA";"FRUTA, TIPO BANANA PRATA/ BANANA BRANCA, APRESENTAÇÃO NATURAL";"90";"4,66"
"26410";"Instituto Federal do Norte de Minas Gerais";"158438";"INST.FED.DO NORTE DE MG/CAMPUS ARINOS";"152022";"0";"Inválido";"Inválido";"12";"25000,00"
"52121";"Comando do Exército";"160183";"72º BATALHAO DE INFANTARIA MOTORIZADO";"152022";"1601830700011202200006";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"ASSISTÊNCIA MÉDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DE SAÚDE / CONVÊNIO";"1";"100000,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170085";"SUPERINTENDENCIA REG. ADM. DO ME-MINAS GERAIS";"152022";"1700850500005202200001";"SERVICO ENGENHARIA";"SERVIÇO ENGENHARIA - SERVIÇOS COMUNS DE ENGENHARIA PARA EXECUÇÃO DOS SERVIÇOS DE ADEQUAÇÃO DAS INSTALAÇÕES ELÉTRICAS, DE BAIXA TENSÃO, RELATIVAS À ILUMINAÇÃ O E TOMADAS EXISTENTES NO MUSEU DA CASA DOS CONTOS DE OURO PRETO, CONFORME PRO JETOS DE ENGENHARIA, CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDIT AL E SEUS ANEXOS.";"1";"139800,00"
"26252";"Universidade Federal de Campina Grande";"158198";"CENTRO DE CIENCIAS JURIDICAS E SOCIAIS/UFCG";"152022";"1581980500003202200002";"CARNE BOVINA IN NATURA";"CARNE BOVINA IN NATURA, TIPO CORTE COXÃO MOLE, APRESENTAÇÃO PEÇA INTEIRA, ESTADO DE CONSERVAÇÃO CONGELADO(A)";"850";"40,00"
"26252";"Universidade Federal de Campina Grande";"158198";"CENTRO DE CIENCIAS JURIDICAS E SOCIAIS/UFCG";"152022";"1581980500003202200003";"CARNE BOVINA IN NATURA";"CARNE BOVINA IN NATURA, TIPO CORTE PATINHO, APRESENTAÇÃO PEÇA INTEIRA, ESTADO DE CONSERVAÇÃO CONGELADO(A)";"129";"41,00"
